block_number,transaction_index,log_index,transaction_hash,family,market_id,owner,caller,assets,shares,interest,fee_shares,repaid_assets,repaid_shares,seized_assets,bad_debt_assets,bad_debt_shares,topics_json,data
478598871,2,11,0xe71d5135759a6f771aa2a19a4dd418210eb3eaeca5db958324ad97755ecf3a4e,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x1a1e7a3b925476a3d81fddaa113dceb94257e88a,0x9954afb60bb5a222714c478ac86990f221788b88,12000000,11077768360491,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000001a1e7a3b925476a3d81fddaa113dceb94257e88a"",""0x0000000000000000000000001a1e7a3b925476a3d81fddaa113dceb94257e88a""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b880000000000000000000000000000000000000000000000000000000000b71b0000000000000000000000000000000000000000000000000000000a133e72b22b
478604617,1,3,0x517627a37181dd6816bf846236c6bf778669eb7b555767da507a0c174e8bb52f,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,780790,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003444384700000000000000000000000000000000000000000000000000000000000be9f60000000000000000000000000000000000000000000000000000000000000000
478604617,1,6,0x517627a37181dd6816bf846236c6bf778669eb7b555767da507a0c174e8bb52f,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,5422971,5006195133532,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x000000000000000000000000000000000000000000000000000000000052bf7b0000000000000000000000000000000000000000000000000000048d987b8c5c
478604617,1,9,0x517627a37181dd6816bf846236c6bf778669eb7b555767da507a0c174e8bb52f,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,9179,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc8700000000000000000000000000000000000000000000000000000000000023db
478648129,3,6,0x8a7be2f8378cd6af2938b6d98a0434f4b962322beb1b0a6ac3e1b8bdbb5cc617,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,5946084,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000343c9ec800000000000000000000000000000000000000000000000000000000005abae40000000000000000000000000000000000000000000000000000000000000000
478648129,3,9,0x8a7be2f8378cd6af2938b6d98a0434f4b962322beb1b0a6ac3e1b8bdbb5cc617,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,10063,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x000000000000000000000000000000000000000000000000000000000000274f
478648129,3,12,0x8a7be2f8378cd6af2938b6d98a0434f4b962322beb1b0a6ac3e1b8bdbb5cc617,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,6088479,5620502912372,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc8700000000000000000000000000000000000000000000000000000000005ce71f0000000000000000000000000000000000000000000000000000051ca0145d74
478648129,3,17,0x8a7be2f8378cd6af2938b6d98a0434f4b962322beb1b0a6ac3e1b8bdbb5cc617,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,3318,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x0000000000000000000000000000000000000000000000000000000000000cf6
478648129,3,20,0x8a7be2f8378cd6af2938b6d98a0434f4b962322beb1b0a6ac3e1b8bdbb5cc617,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,2006844,1852592830932,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc8700000000000000000000000000000000000000000000000000000000001e9f3c000000000000000000000000000000000000000000000000000001af572339d4
478660788,3,9,0xdf816fbb846e88c5e550ed278821ecc0fb4308af689231993dd1d097b612eefd,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x47c031add3db6e5c324ad1fa8c1cee9e14c4f173,0x9954afb60bb5a222714c478ac86990f221788b88,15000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x00000000000000000000000047c031add3db6e5c324ad1fa8c1cee9e14c4f173""]",0x0000000000000000000000000000000000000000000000000000000000003a98
478755141,1,3,0xd870bfddf168c8c5870c60a925a1fb5e0286d1118c7ff86ad52e3b20f35c2249,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,14628661,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003425c6d60000000000000000000000000000000000000000000000000000000000df37350000000000000000000000000000000000000000000000000000000000000000
478755141,1,6,0xd870bfddf168c8c5870c60a925a1fb5e0286d1118c7ff86ad52e3b20f35c2249,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,1814258,1674770330903,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000000000000000000000000000000000000001baef200000000000000000000000000000000000000000000000000000185f0173517
478755141,1,9,0xd870bfddf168c8c5870c60a925a1fb5e0286d1118c7ff86ad52e3b20f35c2249,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,3040,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc870000000000000000000000000000000000000000000000000000000000000be0
478755141,1,13,0xd870bfddf168c8c5870c60a925a1fb5e0286d1118c7ff86ad52e3b20f35c2249,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,2782277,2568364020969,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000000000000000000000000000000000000002a744500000000000000000000000000000000000000000000000000000255fe6cd4e9
478755141,1,16,0xd870bfddf168c8c5870c60a925a1fb5e0286d1118c7ff86ad52e3b20f35c2249,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,4662,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc870000000000000000000000000000000000000000000000000000000000001236
478855476,1,16,0x3aa80f85b0bdd65e196d6e1624b23fadd5b83d43ee4760f130e42de5405318b6,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,13690275,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000034061c3d0000000000000000000000000000000000000000000000000000000000d0e5a30000000000000000000000000000000000000000000000000000000000000000
478855476,1,17,0x3aa80f85b0bdd65e196d6e1624b23fadd5b83d43ee4760f130e42de5405318b6,Withdraw,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x4739e2c293bdcd835829aa7c5d7fbdee93565d1a,0x4739e2c293bdcd835829aa7c5d7fbdee93565d1a,3904849677,3634219705761138,,,,,,,,"[""0xa56fc0ad5702ec05ce63666221f796fb62437c32db1aa1aa075fc6484cf58fbf"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000004739e2c293bdcd835829aa7c5d7fbdee93565d1a"",""0x0000000000000000000000004739e2c293bdcd835829aa7c5d7fbdee93565d1a""]",0x0000000000000000000000004739e2c293bdcd835829aa7c5d7fbdee93565d1a00000000000000000000000000000000000000000000000000000000e8bf470d000000000000000000000000000000000000000000000000000ce94db698fd72
478855574,3,6,0xe99f23ced06cb4a6c271de8f0b69292696e12a9a09a9f81dc14879ae896ac2a4,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x542017d8ab164176f7ba8af4b98bb2d9230fbf69,0x9954afb60bb5a222714c478ac86990f221788b88,45076,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000542017d8ab164176f7ba8af4b98bb2d9230fbf69""]",0x000000000000000000000000000000000000000000000000000000000000b014
478855574,3,10,0xe99f23ced06cb4a6c271de8f0b69292696e12a9a09a9f81dc14879ae896ac2a4,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,13144,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000342b1e2c00000000000000000000000000000000000000000000000000000000000033580000000000000000000000000000000000000000000000000000000000000000
478855574,3,11,0xe99f23ced06cb4a6c271de8f0b69292696e12a9a09a9f81dc14879ae896ac2a4,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x542017d8ab164176f7ba8af4b98bb2d9230fbf69,0x9954afb60bb5a222714c478ac86990f221788b88,5000000,4615478216181,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000542017d8ab164176f7ba8af4b98bb2d9230fbf69"",""0x000000000000000000000000542017d8ab164176f7ba8af4b98bb2d9230fbf69""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000004c4b40000000000000000000000000000000000000000000000000000004329ff085f5
478863515,3,41,0x8e82439332816dee042f32745ed3651b2635d28ede7fd1de25fd8a495e4a3aaf,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,1085999,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000342a136c000000000000000000000000000000000000000000000000000000000010922f0000000000000000000000000000000000000000000000000000000000000000
478863515,3,42,0x8e82439332816dee042f32745ed3651b2635d28ede7fd1de25fd8a495e4a3aaf,Supply,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,38382157294,35721985492737126,,,,,,,,"[""0xedf8870433c83823eb071d3df1caa8d008f12f6440918c20d75a3602cda30fe0"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36""]",0x00000000000000000000000000000000000000000000000000000008efc13dee000000000000000000000000000000000000000000000000007ee8f4dff75c66
478877777,10,53,0xfbbffa463966be016f658c08cbc69cef375aebeafdff13d064b13273f9ee83fd,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,1877835,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000323a881b00000000000000000000000000000000000000000000000000000000001ca74b0000000000000000000000000000000000000000000000000000000000000000
478877777,10,54,0xfbbffa463966be016f658c08cbc69cef375aebeafdff13d064b13273f9ee83fd,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x542017d8ab164176f7ba8af4b98bb2d9230fbf69,0x9954afb60bb5a222714c478ac86990f221788b88,13000000,12000186525345,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000542017d8ab164176f7ba8af4b98bb2d9230fbf69"",""0x000000000000000000000000542017d8ab164176f7ba8af4b98bb2d9230fbf69""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b880000000000000000000000000000000000000000000000000000000000c65d4000000000000000000000000000000000000000000000000000000aea02dae6a1
478932738,6,32,0xf805c94b21b27fc5c789576a2c1d65c11c26a9ecdeaa9b8de6c2d10879ad66d3,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,7228606,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000322928aa00000000000000000000000000000000000000000000000000000000006e4cbe0000000000000000000000000000000000000000000000000000000000000000
478932738,6,35,0xf805c94b21b27fc5c789576a2c1d65c11c26a9ecdeaa9b8de6c2d10879ad66d3,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,5036545,4649137022857,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000000000000000000000000000000000000004cda010000000000000000000000000000000000000000000000000000043a76292789
478932738,6,38,0xf805c94b21b27fc5c789576a2c1d65c11c26a9ecdeaa9b8de6c2d10879ad66d3,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,8625,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc8700000000000000000000000000000000000000000000000000000000000021b1
478932738,6,42,0xf805c94b21b27fc5c789576a2c1d65c11c26a9ecdeaa9b8de6c2d10879ad66d3,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,2353709,2172663135727,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x000000000000000000000000000000000000000000000000000000000023ea2d000000000000000000000000000000000000000000000000000001f9dcd07def
478932738,6,45,0xf805c94b21b27fc5c789576a2c1d65c11c26a9ecdeaa9b8de6c2d10879ad66d3,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,4030,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc870000000000000000000000000000000000000000000000000000000000000fbe
478934791,8,21,0x435caeea0333dfa6c1d060963522e1d26f886cdf3b320f7d322c01eb3897253e,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,269856,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000321a9b260000000000000000000000000000000000000000000000000000000000041e200000000000000000000000000000000000000000000000000000000000000000
478934791,8,22,0x435caeea0333dfa6c1d060963522e1d26f886cdf3b320f7d322c01eb3897253e,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xdc2ec1ba439e0b838996e14fbd6b81917e284b9d,0x9954afb60bb5a222714c478ac86990f221788b88,4000000,3692320841381,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000dc2ec1ba439e0b838996e14fbd6b81917e284b9d""]",0x00000000000000000000000000000000000000000000000000000000003d09000000000000000000000000000000000000000000000000000000035baf78dea5
478942839,1,4,0xf51b0ce48790a1c710226bb6279b7ffd867998481133b62deb964cd463fc45cd,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xa257017336baecc53a722c5f3e04ee05fd5f814f,0x9954afb60bb5a222714c478ac86990f221788b88,1987892,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000a257017336baecc53a722c5f3e04ee05fd5f814f""]",0x00000000000000000000000000000000000000000000000000000000001e5534
